time_spent_sec,page_stage,device_type,delivery_zone,cart_value,cart_items_count,delivery_eta_days,coupon_status,is_returning_user,idle_seconds,abandoned
78,0,0,1,1030,1,4,0,1,11,0
93,3,0,0,3118,3,3,2,1,2,0
58,3,1,2,1220,2,3,1,0,4,0
73,3,3,2,4273,4,3,0,1,6,0
107,3,1,0,480,1,2,2,1,7,0
47,3,1,2,1696,2,4,0,1,16,0
77,1,4,0,2947,4,1,2,0,9,0
24,3,0,1,3194,3,4,1,0,18,1
91,3,0,1,546,3,5,0,0,2,0
70,0,0,2,529,1,3,1,1,1,0
20,1,0,0,1694,5,1,0,1,11,0
109,0,1,0,4160,4,2,0,0,5,0
85,0,1,2,836,3,3,2,1,10,0
82,3,1,0,3757,5,3,2,0,16,0
32,0,2,2,1583,2,4,1,0,18,0
65,0,4,0,360,4,3,2,0,11,0
118,3,1,2,400,1,3,1,0,11,0
105,1,0,0,1458,4,3,0,0,20,0
50,3,2,0,517,4,3,2,0,8,1
74,2,4,1,803,1,4,1,0,12,0
33,2,0,1,1965,5,4,1,0,9,1
18,3,0,2,1105,1,2,2,0,18,0
13,2,0,2,695,1,3,1,1,17,0
52,3,0,1,5991,5,4,1,1,6,1
66,1,0,0,512,3,3,2,1,20,1
39,3,1,0,3665,4,1,1,1,5,1
85,2,1,2,1077,1,2,2,1,9,0
24,2,0,0,915,1,3,1,1,3,0
74,0,1,2,5369,5,2,1,1,12,0
23,2,0,2,1664,2,2,0,0,12,0
59,0,0,0,1095,1,3,0,1,14,0
55,2,1,2,3991,4,2,2,1,7,0
102,2,1,1,2391,2,3,1,1,6,0
28,2,0,2,3628,4,3,2,1,0,0
27,2,1,2,1609,2,4,1,1,9,1
67,3,4,1,1141,4,3,0,1,6,0
50,0,0,2,1379,2,3,1,0,14,0
13,3,0,0,844,5,3,1,1,9,1
31,2,1,1,2248,3,4,2,0,4,0
32,0,0,2,748,1,3,0,0,14,0
116,1,0,0,3024,3,3,0,1,14,0
14,3,2,2,1715,4,4,2,1,4,1
71,3,0,0,492,1,3,2,1,17,1
12,3,0,0,667,4,2,2,0,2,1
96,3,2,2,416,4,4,1,1,8,1
17,1,2,2,639,1,4,0,1,13,0
83,1,0,2,601,1,2,2,1,6,0
32,3,0,2,1723,2,4,2,1,0,1
13,2,4,0,3433,5,1,2,1,9,0
81,2,3,1,489,4,4,2,1,2,1
23,1,4,2,3917,4,2,0,0,9,0
60,0,0,2,3228,5,2,0,1,15,0
103,0,0,0,2522,3,3,0,0,14,0
64,2,2,2,721,2,2,0,1,8,0
80,3,0,0,1172,2,2,2,1,8,0
14,0,0,2,5554,5,2,1,1,6,1
116,0,3,2,5386,5,2,1,1,15,1
65,3,4,1,1609,4,3,2,0,18,0
56,0,4,0,1479,2,2,2,0,4,0
42,2,4,2,820,1,4,1,0,18,1
60,0,2,0,2776,3,2,1,1,8,1
107,3,0,0,1884,2,2,2,1,10,0
103,1,0,0,816,3,1,2,1,22,0
23,2,0,1,434,1,5,0,0,1,1
97,0,4,1,1139,1,5,2,1,8,1
97,0,0,1,3693,5,5,2,1,15,0
75,2,2,2,780,1,4,1,1,14,1
107,1,0,2,808,5,4,2,1,14,1
32,0,0,0,1399,3,1,0,1,1,1
69,1,1,0,574,5,3,1,0,23,1
119,1,4,2,2875,3,3,2,1,21,0
97,0,0,2,487,2,2,0,1,0,0
60,3,2,1,2837,3,5,2,0,13,1
65,2,3,1,1899,4,5,1,1,11,0
12,3,1,0,414,1,2,0,0,1,0
105,3,2,2,4268,5,4,0,1,6,0
15,3,4,1,3386,4,4,2,1,16,0
119,3,4,1,3404,3,4,2,0,2,1
81,1,0,1,2072,2,4,1,0,24,1
31,3,1,2,2998,4,2,0,1,6,1
78,0,0,0,844,1,1,2,0,11,0
47,3,2,1,1585,5,3,0,0,11,1
20,3,4,2,559,1,2,2,0,18,0
80,0,1,1,1848,4,5,0,0,3,1
18,1,0,0,458,1,2,1,1,5,0
103,0,0,1,2120,3,4,2,0,2,1
60,3,4,2,1244,4,4,0,0,7,0
71,3,4,2,494,3,2,0,0,15,0
103,2,4,0,1220,3,3,2,1,1,0
112,1,4,2,973,1,2,0,0,12,1
90,1,4,2,2107,3,4,2,0,10,0
90,3,0,1,1035,2,4,2,0,4,1
45,0,0,0,335,1,1,2,0,12,0
22,0,0,2,1862,5,2,0,0,9,0
34,0,0,1,2252,3,5,1,0,16,1
30,0,4,1,653,1,4,1,0,17,0
71,0,4,0,998,4,1,0,1,3,0
33,1,1,2,3484,4,2,2,0,15,1
57,3,1,1,496,4,3,2,1,18,0
12,0,1,2,740,2,3,2,1,18,1
24,3,0,1,1673,3,5,0,0,6,0
79,1,1,0,1920,2,3,2,1,25,1
64,0,1,0,1428,3,2,1,0,5,0
62,1,0,0,3705,4,1,0,0,8,0
18,3,0,1,2957,4,4,2,0,7,1
53,3,1,2,2241,3,3,0,1,13,0
102,1,4,0,1781,2,2,2,1,25,1
15,3,4,2,1051,4,4,2,1,17,1
30,0,3,2,4204,4,4,1,0,16,1
56,1,4,2,3475,3,3,2,1,18,1
120,1,1,2,4544,4,3,1,1,9,1
104,0,1,0,1731,2,2,1,0,3,0
48,3,4,0,2763,4,2,2,1,9,0
108,3,3,2,1728,5,4,1,1,1,1
92,2,1,1,3385,4,4,0,0,3,1
45,1,4,0,4405,4,1,2,0,23,1
82,2,1,1,559,1,5,1,0,9,0
114,3,4,2,2712,3,4,0,1,0,0
42,2,4,1,912,2,3,1,1,2,0
21,2,4,2,4695,4,2,2,0,1,1
98,2,4,2,2276,3,2,2,1,9,0
91,3,0,0,665,4,2,1,0,11,0
64,3,4,0,1104,3,1,0,0,7,0
36,1,3,0,323,1,1,1,0,22,1
19,3,1,0,1979,3,3,0,0,8,1
28,0,4,0,1786,4,1,0,1,11,0
86,1,0,2,1460,5,2,1,1,15,0
106,0,0,0,850,1,1,0,0,18,0
102,3,0,0,3419,5,3,2,0,6,0
45,0,0,2,1174,3,3,1,0,12,0
88,3,0,0,326,4,2,2,1,17,1
48,2,3,2,2855,3,3,1,1,3,0
13,3,0,1,665,1,3,1,0,6,1
32,0,2,0,2728,5,1,0,1,4,0
36,1,0,2,1450,4,4,0,1,11,1
86,0,4,2,3014,4,4,1,1,8,0
104,1,0,0,2129,3,3,1,1,10,0
36,1,4,0,460,2,2,0,0,13,0
26,3,2,2,1261,3,3,0,0,17,0
10,3,0,2,1699,5,4,1,0,14,0
104,2,0,2,2136,3,2,2,1,6,0
92,2,0,0,2736,5,3,2,1,14,0
78,1,4,0,5737,5,2,2,1,20,1
60,3,0,0,1055,3,1,1,1,10,0
44,2,2,0,517,1,2,2,0,12,0
84,2,1,0,1508,2,1,1,1,3,0
16,3,4,2,3517,3,4,2,0,4,1
23,3,0,0,3088,4,1,1,1,0,1
102,1,1,1,3500,3,4,0,1,24,1
18,3,0,1,2360,4,3,1,0,6,0
44,0,1,2,1446,2,2,2,0,1,0
116,1,0,0,2861,4,2,0,1,19,1
107,1,1,0,584,1,3,2,1,25,0
102,0,3,1,4653,4,3,2,1,3,0
26,1,0,2,3829,4,3,2,0,15,1
55,0,3,0,3537,4,1,2,1,0,1
21,3,4,1,1270,2,4,0,1,0,0
34,2,3,1,897,1,5,0,1,14,1
120,1,1,2,1016,2,4,2,0,23,1
88,0,2,0,4235,4,1,0,0,0,1
103,0,1,1,502,1,3,1,1,3,1
10,2,1,0,1845,2,3,2,1,3,0
117,3,2,2,2262,3,3,0,1,14,0
51,1,0,1,1649,2,4,2,0,11,0
116,1,0,1,3753,4,3,2,0,5,0
115,3,4,2,1315,3,4,1,1,2,0
87,2,0,0,1544,2,2,0,1,2,0
25,2,0,2,1137,2,2,2,0,17,1
67,0,1,1,1904,2,5,0,0,0,0
41,0,4,0,1080,1,3,2,0,16,1
105,2,0,1,988,1,4,1,1,7,0
25,1,2,1,1323,3,3,0,1,10,1
40,1,2,0,865,2,2,2,1,8,0
72,1,1,2,2189,3,4,1,1,9,0
103,3,1,0,1843,3,2,1,0,4,0
53,3,2,1,428,4,4,2,1,5,0
36,0,0,0,2088,2,2,0,0,4,0
11,3,1,2,5813,5,3,2,1,17,1
30,2,0,0,4771,5,3,2,1,16,1
48,3,0,1,2740,5,5,2,0,14,1
67,2,0,0,687,1,2,0,1,18,0
52,2,4,0,1557,2,1,1,0,6,0
63,0,4,0,3834,5,3,0,0,16,1
38,3,0,1,5467,5,5,2,1,13,0
17,0,1,2,1169,1,3,0,0,0,0
55,3,0,1,1034,1,4,2,0,16,0
44,1,0,1,864,1,4,0,1,24,0
82,0,0,0,1612,5,2,0,1,1,0
97,0,4,2,1767,3,2,1,0,17,0
117,1,1,1,2283,4,3,0,1,17,0
55,2,0,0,1155,2,2,2,1,8,0
30,3,1,2,1728,4,4,0,1,1,1
36,3,2,1,3519,3,3,0,0,12,0
52,3,4,1,916,1,3,1,0,17,0
48,1,4,2,472,5,3,0,0,23,0
82,1,0,0,4658,5,3,2,0,19,1
11,3,4,2,671,1,2,1,0,4,0
118,1,4,0,471,2,3,2,0,11,0
23,3,2,2,461,1,4,0,1,9,0
79,3,2,0,607,1,1,1,0,6,0
29,3,0,0,1035,2,3,0,0,0,0
55,1,0,2,1788,3,4,1,1,20,1
106,0,1,0,1004,1,2,2,1,3,0
75,0,1,0,2939,3,2,1,0,3,1
120,3,3,2,1688,2,2,2,1,9,0
19,1,0,0,2873,3,2,1,0,20,1
12,3,0,2,794,2,4,2,0,6,0
101,2,1,0,1356,2,3,0,0,10,0
59,2,0,0,1029,3,3,1,1,3,0
17,3,1,0,3708,4,1,1,0,2,1
57,0,1,0,2265,2,1,1,1,8,0
70,0,4,0,1374,3,3,1,0,12,0
12,1,4,0,3671,5,3,2,0,24,0
62,3,4,0,1913,2,1,1,1,18,0
97,3,1,1,1101,1,4,1,0,14,0
82,2,0,2,1500,2,3,1,1,2,1
75,0,4,1,1091,4,3,1,1,14,1
104,3,0,0,570,1,2,0,0,12,0
30,3,0,1,2367,4,4,0,1,3,1
64,2,3,0,2734,3,2,0,1,7,0
46,2,0,2,2623,3,2,2,1,18,1
58,0,1,0,855,1,2,1,0,3,1
115,2,2,1,1075,3,5,1,1,5,0
71,3,0,0,368,1,3,0,0,2,0
59,3,2,1,702,3,5,2,0,12,0
109,3,0,0,3397,5,3,2,0,10,0
101,2,2,0,644,4,2,1,0,11,0
29,3,0,0,4046,4,2,0,0,10,1
67,3,4,2,1098,2,4,2,0,18,1
15,2,4,0,2093,2,1,2,1,3,0
120,0,1,1,407,1,3,2,1,9,0
113,3,1,0,878,1,2,2,0,14,0
45,3,1,1,2344,3,3,2,0,12,0
91,1,1,1,1000,2,3,2,0,12,0
54,0,0,0,2034,2,3,2,0,4,1
61,3,4,0,606,1,1,0,1,14,0
56,1,1,0,1214,3,1,0,1,20,0
19,0,2,2,3506,3,2,0,0,16,0
114,0,4,2,1111,2,2,2,1,10,0
42,2,1,0,2555,5,1,0,1,5,0
65,3,0,1,3215,3,3,1,0,0,0
12,3,0,2,1978,4,4,2,0,11,1
53,0,4,0,3264,3,2,2,0,15,0
19,3,2,2,4155,4,4,1,1,18,0
35,3,0,0,2854,3,2,0,0,3,0
16,1,1,0,1841,5,3,2,1,19,0
110,0,1,0,412,2,2,0,1,17,1
109,3,4,0,909,1,3,1,1,10,0
24,0,1,2,3276,5,4,0,1,9,0
86,1,0,1,1060,1,5,0,0,12,1
39,0,0,2,311,2,3,0,0,5,0
63,2,0,2,565,1,2,2,0,1,0
115,1,0,0,1463,3,2,2,0,13,1
86,0,0,2,1177,1,2,0,1,8,0
36,2,3,0,332,2,1,1,0,1,0
110,3,0,0,1034,1,2,0,0,16,0
115,3,0,0,905,5,2,0,1,15,0
13,0,0,2,396,1,4,0,1,13,0
92,0,0,0,768,1,2,1,0,1,0
19,3,1,0,2714,3,1,2,0,5,1
105,0,4,2,1076,4,2,2,1,16,0
33,3,0,0,1137,1,3,0,1,12,0
49,1,1,2,1596,2,2,2,0,20,1
81,0,4,0,5413,5,2,1,1,6,0
19,1,0,0,1785,3,1,2,1,7,0
86,0,0,1,544,3,5,1,1,7,1
65,2,2,2,474,4,3,2,1,3,0
100,1,0,2,3419,5,2,0,1,17,0
52,1,1,0,1976,2,3,1,1,13,0
90,3,4,0,1944,5,3,1,1,8,0
83,2,1,0,1381,4,3,2,0,17,0
75,1,0,2,4261,5,2,1,0,6,0
59,0,1,0,525,2,1,2,0,12,0
84,0,0,2,3558,4,2,2,1,10,1
82,1,4,0,1036,1,2,2,0,19,1
52,1,0,1,3193,3,4,2,1,7,1
68,1,0,2,1096,3,4,1,1,14,0
64,1,0,2,1092,1,3,2,0,5,0
49,0,0,1,2826,4,3,1,0,17,1
108,3,2,0,471,3,2,0,1,15,0
88,1,0,1,3100,5,4,0,0,21,1
68,3,1,2,2994,3,2,2,0,13,0
109,3,0,0,2254,3,2,2,0,5,1
88,1,0,1,375,3,5,0,1,7,0
44,3,0,2,944,4,2,0,0,0,0
82,3,1,2,1143,1,4,0,1,12,0
110,0,4,2,1087,2,3,2,1,11,0
24,0,4,0,830,2,3,2,0,11,0
82,3,0,0,2299,3,2,0,0,12,0
101,0,4,1,2439,5,3,0,1,1,0
58,3,0,0,2396,4,2,2,0,13,0
57,0,1,2,1265,4,2,2,0,15,0
26,3,4,2,3052,3,2,2,0,16,0
67,3,1,2,617,1,2,0,1,14,0
46,3,0,0,1795,2,3,1,0,15,1
20,2,1,1,2710,3,3,1,0,15,1
106,0,0,0,2619,5,3,1,0,17,0
106,1,2,0,637,2,2,2,1,19,1
44,0,0,1,3140,4,4,1,1,17,0
26,0,1,2,882,2,4,0,1,16,0
84,3,0,0,526,1,2,1,1,4,0
86,3,2,2,1184,4,3,0,0,5,0
70,0,2,1,671,3,4,2,0,0,1
91,0,0,0,2341,2,3,0,1,5,0
69,3,0,2,1299,3,4,1,1,4,0
32,3,0,0,1779,3,2,1,1,3,0
51,3,4,2,4223,5,2,2,0,18,1
63,2,4,0,1289,5,2,0,1,15,0
61,3,0,2,1193,1,2,1,1,9,0
71,3,0,2,1103,1,3,2,0,12,1
88,3,0,2,1794,2,2,1,0,10,0
94,0,0,0,4754,4,2,0,0,1,0
56,2,0,0,1789,3,2,2,0,11,0
77,3,4,2,4632,4,2,2,1,9,1
28,1,4,2,1058,5,2,0,0,8,0
12,3,4,0,497,3,2,1,1,13,0
104,1,4,0,3417,4,2,1,0,23,1
68,3,0,0,2877,5,3,0,1,5,0
111,0,1,2,5805,5,2,1,0,3,0
100,1,2,1,619,4,4,1,1,19,1
85,0,4,0,3084,5,1,2,1,5,0
12,3,1,2,2394,3,2,0,0,4,0
23,3,1,0,1181,3,3,0,0,17,0
91,3,3,0,432,3,2,2,0,1,0
57,3,0,1,305,4,4,1,0,12,0
100,3,0,0,4788,4,3,2,1,14,1
69,1,3,0,907,1,1,1,0,21,1
51,2,3,0,1771,3,2,1,1,13,0
111,3,0,2,1737,3,3,0,0,6,0
35,1,0,2,5810,5,3,1,0,13,1
21,0,0,0,3992,4,3,2,1,10,0
106,0,4,0,681,1,3,2,1,8,0
50,2,2,2,683,2,2,2,0,1,0
55,3,0,2,2232,2,4,1,1,17,0
112,0,0,0,2396,4,1,1,0,17,0
112,3,0,0,1264,5,1,2,1,0,0
40,3,3,1,3279,3,5,0,0,3,0
101,1,1,0,1554,3,3,1,0,12,1
14,0,3,2,4363,4,2,2,0,9,0
79,3,0,1,2715,4,4,0,1,1,1
45,2,3,1,706,1,3,2,0,4,0
61,3,1,2,386,3,4,0,0,1,0
113,1,4,2,3873,4,2,0,0,10,0
65,3,0,2,3030,3,4,1,0,2,0
107,1,0,1,341,1,3,2,1,9,1
14,3,0,0,847,2,1,1,0,18,0
42,2,0,0,536,1,3,0,1,17,0
112,3,4,2,315,4,4,2,0,18,1
20,3,4,1,354,2,4,0,0,3,1
47,1,2,1,3351,3,3,2,1,12,1
93,2,1,0,3751,4,2,1,0,5,0
99,2,1,1,319,1,4,0,0,16,0
15,2,1,2,2756,3,3,0,1,6,0
69,2,1,0,3652,4,3,2,1,0,0
41,0,1,0,1062,1,3,0,0,6,0
86,0,2,0,2869,5,3,2,0,8,0
54,2,0,2,1096,2,4,0,1,2,0
75,1,4,0,984,1,3,2,0,11,0
36,2,0,1,3966,5,3,1,1,3,0
69,1,4,2,769,3,2,2,1,10,0
55,3,4,1,605,1,3,1,0,5,0
97,0,4,1,1808,2,5,1,0,6,1
100,1,0,0,4541,5,2,1,1,23,1
38,2,4,2,3447,4,2,0,0,7,1
113,3,0,1,1196,2,3,1,0,6,0
26,3,0,0,3332,3,1,2,1,12,0
37,0,2,1,920,3,3,1,0,2,1
82,2,1,1,1092,1,4,2,0,3,1
42,0,1,0,1662,3,2,2,0,17,0
109,2,1,0,3917,5,1,1,1,12,1
47,3,2,0,2273,5,1,1,0,16,1
47,1,0,2,835,1,2,2,0,21,0
65,3,0,0,917,1,3,0,0,12,0
62,0,0,0,538,1,2,1,1,7,0
47,3,0,1,583,2,4,2,1,12,0
41,2,2,0,789,1,3,2,0,5,0
119,3,4,0,3996,5,2,1,1,10,0
120,2,4,0,4645,5,3,0,1,15,0
116,3,2,0,972,1,1,2,0,16,1
38,2,0,0,3202,3,2,2,1,12,1
43,1,0,0,1447,2,3,2,1,13,1
80,2,0,0,3454,5,1,0,1,11,0
99,1,4,1,1812,4,5,2,1,25,1
88,1,1,0,4767,4,2,1,1,23,1
54,0,4,0,625,1,1,1,0,17,0
111,2,2,0,5888,5,1,1,0,16,1
111,2,4,0,5491,5,2,1,1,8,0
103,0,4,0,5141,5,3,2,0,6,0
27,3,4,0,2205,3,2,1,0,9,0
68,2,4,0,1928,2,1,2,0,10,1
39,3,0,0,1871,3,2,2,1,15,0
11,2,1,2,1353,4,2,0,1,16,0
68,2,1,2,347,1,3,0,1,13,1
87,2,1,0,2559,3,2,2,1,16,0
70,2,2,2,2688,3,3,2,0,18,1
43,3,1,0,976,3,2,2,0,9,0
119,0,0,0,2024,2,3,2,1,15,0
19,3,0,2,660,1,2,0,0,1,1
36,1,1,0,1130,5,2,2,1,17,0
109,3,0,0,623,1,1,0,0,9,0
36,2,0,1,2767,3,5,1,1,7,0
53,3,0,1,1678,5,5,2,1,4,1
72,3,0,0,1986,2,3,1,0,3,0
84,0,1,2,2269,5,3,0,1,3,0
16,3,2,0,4531,5,1,0,1,8,0
64,1,4,2,1011,1,4,1,0,11,1
45,3,1,0,5443,5,3,0,1,16,1
73,1,0,1,3334,5,4,2,1,22,1
69,1,0,0,738,1,3,0,1,23,1
42,2,3,0,443,2,3,1,1,11,0
24,3,0,2,928,3,3,1,0,3,1
52,3,4,2,804,1,2,1,0,11,0
69,1,0,2,2019,3,3,0,1,19,0
119,0,1,2,508,1,4,2,0,13,0
14,3,0,0,1184,4,2,0,1,15,0
61,3,4,2,1859,2,3,1,1,10,0
109,3,2,0,2863,5,3,1,0,8,0
87,1,0,0,4924,5,1,1,1,19,0
90,1,1,1,1806,5,5,2,0,13,1
70,1,4,2,2617,3,3,1,1,22,1
115,3,4,0,782,2,3,1,0,15,0
18,2,0,0,2461,3,2,1,1,4,0
58,3,0,2,342,1,2,0,0,6,0
58,3,4,1,3978,4,4,2,1,17,1
64,2,0,0,1547,2,3,2,1,0,0
98,1,0,2,2904,3,3,2,1,11,1
25,3,2,0,626,1,2,1,1,10,0
65,3,4,0,605,3,3,0,1,6,0
58,2,0,0,2035,5,2,0,0,15,0
26,3,0,1,1928,2,5,1,0,17,1
85,2,2,2,3276,4,4,0,0,5,0
94,1,2,1,1394,2,3,0,1,24,0
20,2,2,0,1859,3,3,1,0,17,1
111,2,0,2,897,1,3,1,1,1,0
79,3,0,1,2658,4,3,1,1,0,0
98,2,0,0,1755,5,2,2,1,12,0
69,0,0,0,475,4,3,2,1,11,0
23,3,0,0,361,1,3,1,0,7,0
20,2,0,0,2988,4,2,2,1,5,0
55,0,0,0,845,3,2,2,0,2,0
26,3,0,0,1529,2,1,1,0,3,0
107,3,2,0,1924,2,1,1,0,10,0
12,3,1,2,906,1,4,0,0,9,0
15,0,0,0,1941,2,3,1,1,18,0
77,0,4,2,752,5,2,2,0,16,1
33,2,4,2,4765,4,2,1,1,3,1
64,3,1,1,3125,5,3,2,1,7,0
15,2,2,0,1839,4,1,1,0,10,0
72,0,4,0,5873,5,2,2,1,12,0
39,2,4,2,586,3,4,0,1,11,0
59,0,0,1,1208,2,3,2,0,2,0
95,1,0,1,1164,1,4,0,0,25,1
115,0,1,0,2332,2,1,2,0,14,0
18,3,4,2,926,1,3,2,1,2,0
32,3,4,0,376,4,2,2,0,4,0
50,2,0,0,603,1,3,1,0,18,1
63,3,0,2,1324,4,3,0,0,2,1
41,3,0,2,1346,3,2,0,0,0,0
74,3,0,0,488,5,3,2,0,10,0
62,3,1,2,806,1,4,1,0,7,1
44,0,0,0,1341,3,3,0,1,8,0
54,0,2,2,355,5,2,2,0,7,1
49,0,2,0,1810,2,3,0,0,14,0
41,1,0,0,3739,5,1,2,0,22,1
100,1,0,0,909,3,1,1,1,25,1
17,3,1,2,5315,5,2,2,1,11,0
49,0,0,0,895,1,1,0,1,14,0
98,0,1,2,400,1,4,1,0,9,1
28,3,2,0,1021,1,1,2,0,17,1
92,2,0,0,3075,5,1,2,0,2,1
97,0,0,2,1134,2,4,2,1,7,0
85,1,4,0,344,3,1,0,1,22,0
89,3,0,0,785,1,1,1,1,18,0
12,3,2,2,535,1,4,2,1,2,0
86,0,1,0,686,1,3,2,1,3,0
120,0,4,0,4377,5,3,2,1,14,0
25,3,0,2,3874,5,2,1,1,6,1
87,2,0,1,1614,2,4,2,0,5,0
91,3,1,0,1526,5,1,0,0,17,0
89,1,0,0,792,1,2,0,0,25,0
69,2,0,0,1363,2,1,1,1,13,0
61,0,4,0,361,1,1,0,0,17,0
91,3,1,0,2848,3,2,1,0,0,0
100,3,0,0,5546,5,2,2,1,8,1
33,1,0,2,4875,5,3,1,1,21,1
76,2,1,0,1369,2,2,0,1,5,0
107,0,0,0,3773,5,1,2,0,2,1
120,0,3,2,1531,4,3,2,0,0,1
104,2,4,1,692,3,4,2,1,7,1
39,1,2,0,1137,3,1,2,0,7,1
40,3,0,0,5091,5,3,2,0,4,0
87,3,0,0,1547,2,3,0,1,10,0
81,1,1,1,2731,4,3,1,1,14,0
54,1,2,2,1315,3,2,0,0,24,1
11,3,1,0,1782,2,2,0,1,10,0
88,2,0,0,743,1,2,0,0,9,0
83,2,4,2,770,2,4,1,1,0,0
102,0,0,0,3840,4,1,0,0,17,1
74,0,1,0,2001,4,3,2,0,17,0
58,1,0,0,4282,4,1,2,0,19,1
91,3,1,1,1042,1,3,2,1,1,1
45,3,4,0,2644,3,2,0,0,15,0
93,2,0,0,4857,5,3,0,0,14,0
118,1,4,0,1884,4,1,1,1,13,0
69,3,2,1,1164,1,5,0,0,8,1
12,0,3,2,2059,2,4,2,0,0,0
111,3,4,0,2936,4,2,0,0,3,1
69,1,0,2,500,1,3,1,1,8,0
34,2,0,2,1672,4,4,1,0,5,0
106,3,0,0,2039,2,3,1,1,2,0
20,3,0,0,2776,3,3,2,1,1,1
32,3,4,0,3113,5,3,2,0,8,0
110,1,1,0,2145,5,3,0,1,14,0
86,2,4,0,1764,3,1,1,1,12,0
36,2,0,0,4152,4,2,0,0,1,0
58,1,4,2,1309,4,3,0,0,8,0
78,3,2,1,2080,3,5,2,1,2,0
14,1,4,0,4749,4,3,0,1,10,0
29,3,1,1,721,1,4,2,1,7,0
42,0,0,2,542,1,3,1,1,1,1
90,0,1,1,4147,4,3,1,1,12,0
101,0,1,1,440,3,5,2,1,10,0
116,1,4,2,784,1,4,1,0,7,1
114,1,0,1,4280,4,5,0,0,19,1
103,0,1,0,1140,2,3,0,1,14,0
76,1,1,1,574,1,5,2,0,10,0
12,2,4,2,740,1,4,2,1,10,1
21,3,0,1,2653,3,4,0,1,18,1
101,3,1,0,610,3,1,2,1,3,0
60,1,1,0,768,2,3,2,0,6,0
88,2,0,0,779,1,2,2,0,7,0
89,3,3,2,1421,2,4,1,0,0,1
73,1,4,1,553,1,5,1,0,17,1
47,1,1,2,1998,4,4,2,0,24,1
40,2,1,1,1092,1,4,0,0,0,0
29,3,0,0,4146,4,2,1,0,18,0
11,0,4,2,908,1,4,0,0,8,0
80,0,0,0,306,1,1,2,1,5,1
20,3,2,0,878,1,2,0,1,17,0
31,0,0,1,1197,4,3,0,0,8,0
103,3,1,2,965,1,3,2,0,9,0
104,0,3,2,454,1,4,0,1,1,0
111,1,3,0,2997,3,3,2,1,10,1
30,2,1,0,1127,2,2,1,1,7,0
119,0,2,0,1859,4,1,2,0,10,0
35,1,4,0,767,1,1,1,0,19,0
76,3,4,0,1600,2,2,2,1,11,0
67,1,1,0,641,1,3,2,0,14,0
70,3,1,0,564,1,1,1,1,10,0
83,1,0,2,1605,3,3,0,1,14,0
15,3,1,1,909,4,4,2,0,14,1
43,1,0,1,2901,3,3,1,1,19,1
23,2,0,0,1880,2,3,1,1,7,0
64,3,0,0,1169,1,1,1,0,4,0
28,3,1,0,3478,3,2,2,0,11,0
50,0,1,2,4062,5,2,1,0,5,0
34,3,4,2,1171,1,2,0,1,2,0
63,1,3,2,4498,4,3,2,0,25,1
42,0,0,2,2608,3,2,1,1,16,1
112,0,0,0,791,1,1,2,0,6,0
118,0,4,0,4832,5,1,0,0,12,0
101,3,4,0,446,1,3,2,0,8,0
88,3,0,2,2316,2,4,1,1,5,1
84,1,0,0,2166,2,2,2,0,14,0
11,0,0,0,725,1,2,0,1,9,0
33,1,2,0,2290,3,3,1,1,12,0
22,3,4,0,1350,4,1,2,0,1,0
24,1,1,2,1171,3,2,1,1,21,0
120,3,0,2,1039,1,3,2,0,13,0
24,2,1,2,4577,4,4,0,1,13,0
19,3,0,0,1957,5,3,1,1,11,0
77,1,0,0,1727,2,2,1,1,17,1
69,2,1,0,1530,2,2,2,1,7,0
107,2,2,2,307,2,4,2,0,18,1
112,2,0,1,614,1,3,0,0,12,0
107,0,2,2,2090,2,3,1,1,1,0
54,3,1,2,1181,1,2,0,1,3,0
106,2,2,0,411,2,2,1,0,1,0
101,2,4,1,4981,5,5,2,0,18,1
78,1,0,2,1579,3,3,0,0,23,1
54,3,4,0,1408,2,2,0,1,4,0
12,0,1,0,2368,2,2,1,1,11,0
109,3,2,0,3248,3,3,1,0,5,1
98,1,0,0,4866,5,2,2,0,20,1
110,3,3,0,1138,3,3,2,1,3,0
52,1,1,0,1419,5,3,2,0,16,0
55,0,2,0,2638,3,3,0,1,16,0
62,1,1,2,2260,5,4,0,0,23,0
78,0,0,0,349,4,2,0,1,17,1
20,0,0,0,2036,3,1,0,1,10,0
33,0,0,0,2194,3,3,2,1,3,0
21,3,1,2,715,1,2,0,1,4,0
48,1,1,2,684,4,4,2,0,17,0
52,0,4,0,3033,3,2,1,0,4,1
114,1,0,0,4268,5,2,0,1,20,1
89,3,1,0,946,2,1,0,1,1,0
116,3,4,0,3987,4,1,1,0,2,0
52,1,3,1,3574,3,3,1,1,9,1
45,3,1,0,3159,4,1,0,1,8,0
60,0,4,2,765,1,2,1,0,9,0
77,2,1,0,1346,4,1,1,0,3,1
115,2,1,1,2769,3,5,1,0,10,1
116,2,1,0,4898,5,2,0,0,10,0
15,3,0,0,2356,3,3,0,1,7,0
91,3,1,0,1946,2,2,2,0,5,0
29,0,4,2,4715,4,3,1,1,1,0
74,3,1,0,1028,3,1,2,1,2,0
25,1,2,0,1932,5,1,1,1,21,0
103,3,4,1,1627,4,5,1,0,18,1
13,2,0,0,2851,4,2,2,1,0,1
77,3,1,0,5540,5,1,1,1,1,0
94,3,0,2,2354,2,4,1,1,13,0
67,0,0,1,3350,5,5,2,0,4,0
