time_spent_sec,page_stage,device_type,delivery_zone,cart_value,cart_items_count,delivery_eta_days,coupon_status,is_returning_user,idle_seconds,abandoned
98,cart,windows,remote,1830,2,4,applied,0,0,0
33,product,android,remote,5138,5,3,available,1,3,0
108,checkout,iphone,metro,1140,1,1,none,0,5,0
119,product,android,remote,1865,3,5,applied,1,6,1
24,cart,windows,remote,737,1,5,none,0,11,1
95,cart,windows,metro,1695,2,3,applied,1,5,0
40,cart,android,metro,4399,5,2,none,0,16,0
118,cart,iphone,tier2,1236,3,3,none,1,3,0
42,cart,android,metro,1661,4,1,applied,0,10,0
15,cart,iphone,tier2,3349,5,3,available,0,13,0
117,home,iphone,tier2,746,1,4,available,1,2,1
88,product,android,metro,1713,2,1,available,0,2,0
102,cart,android,metro,4117,4,3,none,0,8,0
107,checkout,android,tier2,2095,2,2,none,1,19,1
28,cart,android,tier2,1764,4,4,available,0,12,1
97,product,iphone,tier2,4429,5,4,available,1,9,1
115,home,tablet,metro,1809,2,3,applied,0,15,0
45,product,tablet,metro,2664,3,3,applied,0,4,0
29,cart,tablet,tier2,789,2,4,applied,0,5,0
19,home,iphone,tier2,2500,3,3,none,0,8,0
106,cart,iphone,metro,2231,3,1,applied,1,5,0
29,product,android,tier2,691,1,4,available,0,3,0
32,home,iphone,remote,3044,5,5,applied,0,13,0
46,cart,windows,metro,451,3,3,available,0,14,1
57,checkout,macbook,remote,429,1,5,none,1,12,1
10,home,iphone,metro,3889,4,2,none,0,10,1
43,product,android,metro,521,1,3,none,1,10,0
117,product,macbook,metro,1112,1,3,none,1,0,0
108,cart,android,metro,4333,5,1,none,0,6,1
70,product,android,metro,554,1,2,none,0,10,0
60,product,windows,tier2,1705,2,3,available,1,18,0
62,product,android,remote,4553,5,5,applied,0,5,1
99,product,windows,metro,934,1,2,available,0,2,0
86,home,android,metro,2118,2,3,applied,0,15,0
110,cart,android,remote,2386,2,3,none,0,1,0
75,product,android,tier2,301,1,3,none,0,15,0
75,product,macbook,metro,4044,5,2,available,1,15,1
81,product,windows,metro,496,1,1,available,1,13,0
104,home,windows,metro,1021,1,3,none,1,16,0
46,product,android,tier2,4315,5,2,applied,1,8,1
95,checkout,iphone,metro,1889,3,1,available,0,21,1
50,product,android,metro,2266,2,3,none,1,5,1
98,product,tablet,metro,2608,4,3,none,0,4,1
29,home,iphone,metro,2431,4,1,none,0,7,1
100,product,android,remote,2795,4,5,none,1,9,0
64,cart,android,metro,3445,5,1,applied,1,16,0
105,cart,iphone,remote,2141,4,3,none,0,3,1
114,checkout,android,tier2,1241,2,4,applied,1,22,1
75,cart,windows,metro,734,1,1,available,1,18,0
104,home,windows,tier2,3572,4,3,none,0,3,0
26,checkout,android,tier2,1450,2,2,applied,1,21,0
27,product,iphone,remote,4113,5,5,none,1,11,0
84,product,iphone,metro,3071,3,3,applied,1,8,0
104,product,iphone,metro,2985,4,1,none,1,6,0
70,cart,windows,metro,984,1,2,none,0,5,0
49,cart,macbook,metro,380,1,3,available,0,1,0
95,cart,android,metro,2216,4,3,none,0,16,1
87,home,windows,metro,2694,4,2,available,0,2,0
66,cart,android,remote,2844,5,5,none,0,14,0
91,home,android,tier2,669,1,2,none,0,4,0
110,cart,android,remote,2817,5,3,available,0,3,0
65,home,android,tier2,872,2,2,none,1,1,0
58,checkout,android,tier2,2060,2,4,applied,1,18,1
70,product,android,tier2,4375,4,2,none,0,17,0
119,cart,macbook,tier2,1171,1,4,none,0,0,1
16,product,android,metro,494,1,2,applied,1,9,0
39,cart,android,tier2,630,5,3,applied,0,4,0
104,product,android,metro,716,1,2,none,1,7,0
102,cart,windows,metro,1467,3,3,applied,1,2,0
30,cart,macbook,remote,4033,4,5,applied,1,18,1
29,product,android,metro,4702,4,2,none,0,10,0
46,home,windows,metro,956,5,1,available,0,9,0
67,product,iphone,metro,673,1,2,applied,1,17,1
81,product,android,remote,1611,2,5,available,1,13,1
25,checkout,android,metro,363,1,3,none,1,22,0
30,product,tablet,metro,3476,3,2,applied,0,11,1
70,checkout,macbook,tier2,1236,2,2,applied,1,17,0
56,home,windows,metro,529,2,2,none,0,2,0
92,cart,tablet,metro,2855,3,1,none,0,17,0
10,cart,iphone,remote,1083,5,4,available,0,2,0
100,home,android,metro,1193,1,3,available,1,5,0
101,product,windows,tier2,784,1,4,available,0,1,0
113,product,windows,metro,595,1,1,none,1,8,0
112,product,windows,remote,1089,4,4,available,1,0,0
78,cart,android,remote,1030,1,4,applied,1,11,0
93,product,android,metro,3118,3,3,none,1,2,0
58,product,iphone,tier2,1220,2,3,available,0,4,0
73,product,tablet,tier2,4273,4,3,applied,1,6,0
107,product,iphone,metro,480,1,2,none,1,7,0
47,product,iphone,tier2,1696,2,4,applied,1,16,0
77,checkout,windows,metro,2947,4,1,none,0,9,0
24,product,android,remote,3194,3,4,available,0,18,1
91,product,android,remote,546,3,5,applied,0,2,0
70,cart,android,tier2,529,1,3,available,1,1,0
20,checkout,android,metro,1694,5,1,applied,1,11,0
109,cart,iphone,metro,4160,4,2,applied,0,5,0
85,cart,iphone,tier2,836,3,3,none,1,10,0
82,product,iphone,metro,3757,5,3,none,0,16,0
32,cart,macbook,tier2,1583,2,4,available,0,18,0
65,cart,windows,metro,360,4,3,none,0,11,0
118,product,iphone,tier2,400,1,3,available,0,11,0
105,checkout,android,metro,1458,4,3,applied,0,20,0
50,product,macbook,metro,517,4,3,none,0,8,1
74,home,windows,remote,803,1,4,available,0,12,0
33,home,android,remote,1965,5,4,available,0,9,1
18,product,android,tier2,1105,1,2,none,0,18,0
13,home,android,tier2,695,1,3,available,1,17,0
52,product,android,remote,5991,5,4,available,1,6,1
66,checkout,android,metro,512,3,3,none,1,20,1
39,product,iphone,metro,3665,4,1,available,1,5,1
85,home,iphone,tier2,1077,1,2,none,1,9,0
24,home,android,metro,915,1,3,available,1,3,0
74,cart,iphone,tier2,5369,5,2,available,1,12,0
23,home,android,tier2,1664,2,2,applied,0,12,0
59,cart,android,metro,1095,1,3,applied,1,14,0
55,home,iphone,tier2,3991,4,2,none,1,7,0
102,home,iphone,remote,2391,2,3,available,1,6,0
28,home,android,tier2,3628,4,3,none,1,0,0
27,home,iphone,tier2,1609,2,4,available,1,9,1
67,product,windows,remote,1141,4,3,applied,1,6,0
50,cart,android,tier2,1379,2,3,available,0,14,0
13,product,android,metro,844,5,3,available,1,9,1
31,home,iphone,remote,2248,3,4,none,0,4,0
32,cart,android,tier2,748,1,3,applied,0,14,0
116,checkout,android,metro,3024,3,3,applied,1,14,0
14,product,macbook,tier2,1715,4,4,none,1,4,1
71,product,android,metro,492,1,3,none,1,17,1
12,product,android,metro,667,4,2,none,0,2,1
96,product,macbook,tier2,416,4,4,available,1,8,1
17,checkout,macbook,tier2,639,1,4,applied,1,13,0
83,checkout,android,tier2,601,1,2,none,1,6,0
32,product,android,tier2,1723,2,4,none,1,0,1
13,home,windows,metro,3433,5,1,none,1,9,0
81,home,tablet,remote,489,4,4,none,1,2,1
23,checkout,windows,tier2,3917,4,2,applied,0,9,0
60,cart,android,tier2,3228,5,2,applied,1,15,0
103,cart,android,metro,2522,3,3,applied,0,14,0
64,home,macbook,tier2,721,2,2,applied,1,8,0
80,product,android,metro,1172,2,2,none,1,8,0
14,cart,android,tier2,5554,5,2,available,1,6,1
116,cart,tablet,tier2,5386,5,2,available,1,15,1
65,product,windows,remote,1609,4,3,none,0,18,0
56,cart,windows,metro,1479,2,2,none,0,4,0
42,home,windows,tier2,820,1,4,available,0,18,1
60,cart,macbook,metro,2776,3,2,available,1,8,1
107,product,android,metro,1884,2,2,none,1,10,0
103,checkout,android,metro,816,3,1,none,1,22,0
23,home,android,remote,434,1,5,applied,0,1,1
97,cart,windows,remote,1139,1,5,none,1,8,1
97,cart,android,remote,3693,5,5,none,1,15,0
75,home,macbook,tier2,780,1,4,available,1,14,1
107,checkout,android,tier2,808,5,4,none,1,14,1
32,cart,android,metro,1399,3,1,applied,1,1,1
69,checkout,iphone,metro,574,5,3,available,0,23,1
119,checkout,windows,tier2,2875,3,3,none,1,21,0
97,cart,android,tier2,487,2,2,applied,1,0,0
60,product,macbook,remote,2837,3,5,none,0,13,1
65,home,tablet,remote,1899,4,5,available,1,11,0
12,product,iphone,metro,414,1,2,applied,0,1,0
105,product,macbook,tier2,4268,5,4,applied,1,6,0
15,product,windows,remote,3386,4,4,none,1,16,0
119,product,windows,remote,3404,3,4,none,0,2,1
81,checkout,android,remote,2072,2,4,available,0,24,1
31,product,iphone,tier2,2998,4,2,applied,1,6,1
78,cart,android,metro,844,1,1,none,0,11,0
47,product,macbook,remote,1585,5,3,applied,0,11,1
20,product,windows,tier2,559,1,2,none,0,18,0
80,cart,iphone,remote,1848,4,5,applied,0,3,1
18,checkout,android,metro,458,1,2,available,1,5,0
103,cart,android,remote,2120,3,4,none,0,2,1
60,product,windows,tier2,1244,4,4,applied,0,7,0
71,product,windows,tier2,494,3,2,applied,0,15,0
103,home,windows,metro,1220,3,3,none,1,1,0
112,checkout,windows,tier2,973,1,2,applied,0,12,1
90,checkout,windows,tier2,2107,3,4,none,0,10,0
90,product,android,remote,1035,2,4,none,0,4,1
45,cart,android,metro,335,1,1,none,0,12,0
22,cart,android,tier2,1862,5,2,applied,0,9,0
34,cart,android,remote,2252,3,5,available,0,16,1
30,cart,windows,remote,653,1,4,available,0,17,0
71,cart,windows,metro,998,4,1,applied,1,3,0
33,checkout,iphone,tier2,3484,4,2,none,0,15,1
57,product,iphone,remote,496,4,3,none,1,18,0
12,cart,iphone,tier2,740,2,3,none,1,18,1
24,product,android,remote,1673,3,5,applied,0,6,0
79,checkout,iphone,metro,1920,2,3,none,1,25,1
64,cart,iphone,metro,1428,3,2,available,0,5,0
62,checkout,android,metro,3705,4,1,applied,0,8,0
18,product,android,remote,2957,4,4,none,0,7,1
53,product,iphone,tier2,2241,3,3,applied,1,13,0
102,checkout,windows,metro,1781,2,2,none,1,25,1
15,product,windows,tier2,1051,4,4,none,1,17,1
30,cart,tablet,tier2,4204,4,4,available,0,16,1
56,checkout,windows,tier2,3475,3,3,none,1,18,1
120,checkout,iphone,tier2,4544,4,3,available,1,9,1
104,cart,iphone,metro,1731,2,2,available,0,3,0
48,product,windows,metro,2763,4,2,none,1,9,0
108,product,tablet,tier2,1728,5,4,available,1,1,1
92,home,iphone,remote,3385,4,4,applied,0,3,1
45,checkout,windows,metro,4405,4,1,none,0,23,1
82,home,iphone,remote,559,1,5,available,0,9,0
114,product,windows,tier2,2712,3,4,applied,1,0,0
42,home,windows,remote,912,2,3,available,1,2,0
21,home,windows,tier2,4695,4,2,none,0,1,1
98,home,windows,tier2,2276,3,2,none,1,9,0
91,product,android,metro,665,4,2,available,0,11,0
64,product,windows,metro,1104,3,1,applied,0,7,0
36,checkout,tablet,metro,323,1,1,available,0,22,1
19,product,iphone,metro,1979,3,3,applied,0,8,1
28,cart,windows,metro,1786,4,1,applied,1,11,0
86,checkout,android,tier2,1460,5,2,available,1,15,0
106,cart,android,metro,850,1,1,applied,0,18,0
102,product,android,metro,3419,5,3,none,0,6,0
45,cart,android,tier2,1174,3,3,available,0,12,0
88,product,android,metro,326,4,2,none,1,17,1
48,home,tablet,tier2,2855,3,3,available,1,3,0
13,product,android,remote,665,1,3,available,0,6,1
32,cart,macbook,metro,2728,5,1,applied,1,4,0
36,checkout,android,tier2,1450,4,4,applied,1,11,1
86,cart,windows,tier2,3014,4,4,available,1,8,0
104,checkout,android,metro,2129,3,3,available,1,10,0
36,checkout,windows,metro,460,2,2,applied,0,13,0
26,product,macbook,tier2,1261,3,3,applied,0,17,0
10,product,android,tier2,1699,5,4,available,0,14,0
104,home,android,tier2,2136,3,2,none,1,6,0
92,home,android,metro,2736,5,3,none,1,14,0
78,checkout,windows,metro,5737,5,2,none,1,20,1
60,product,android,metro,1055,3,1,available,1,10,0
44,home,macbook,metro,517,1,2,none,0,12,0
84,home,iphone,metro,1508,2,1,available,1,3,0
16,product,windows,tier2,3517,3,4,none,0,4,1
23,product,android,metro,3088,4,1,available,1,0,1
102,checkout,iphone,remote,3500,3,4,applied,1,24,1
18,product,android,remote,2360,4,3,available,0,6,0
44,cart,iphone,tier2,1446,2,2,none,0,1,0
116,checkout,android,metro,2861,4,2,applied,1,19,1
107,checkout,iphone,metro,584,1,3,none,1,25,0
102,cart,tablet,remote,4653,4,3,none,1,3,0
26,checkout,android,tier2,3829,4,3,none,0,15,1
55,cart,tablet,metro,3537,4,1,none,1,0,1
21,product,windows,remote,1270,2,4,applied,1,0,0
34,home,tablet,remote,897,1,5,applied,1,14,1
120,checkout,iphone,tier2,1016,2,4,none,0,23,1
88,cart,macbook,metro,4235,4,1,applied,0,0,1
103,cart,iphone,remote,502,1,3,available,1,3,1
10,home,iphone,metro,1845,2,3,none,1,3,0
117,product,macbook,tier2,2262,3,3,applied,1,14,0
51,checkout,android,remote,1649,2,4,none,0,11,0
116,checkout,android,remote,3753,4,3,none,0,5,0
115,product,windows,tier2,1315,3,4,available,1,2,0
87,home,android,metro,1544,2,2,applied,1,2,0
25,home,android,tier2,1137,2,2,none,0,17,1
67,cart,iphone,remote,1904,2,5,applied,0,0,0
41,cart,windows,metro,1080,1,3,none,0,16,1
105,home,android,remote,988,1,4,available,1,7,0
25,checkout,macbook,remote,1323,3,3,applied,1,10,1
40,checkout,macbook,metro,865,2,2,none,1,8,0
72,checkout,iphone,tier2,2189,3,4,available,1,9,0
103,product,iphone,metro,1843,3,2,available,0,4,0
53,product,macbook,remote,428,4,4,none,1,5,0
36,cart,android,metro,2088,2,2,applied,0,4,0
11,product,iphone,tier2,5813,5,3,none,1,17,1
30,home,android,metro,4771,5,3,none,1,16,1
48,product,android,remote,2740,5,5,none,0,14,1
67,home,android,metro,687,1,2,applied,1,18,0
52,home,windows,metro,1557,2,1,available,0,6,0
63,cart,windows,metro,3834,5,3,applied,0,16,1
38,product,android,remote,5467,5,5,none,1,13,0
17,cart,iphone,tier2,1169,1,3,applied,0,0,0
55,product,android,remote,1034,1,4,none,0,16,0
44,checkout,android,remote,864,1,4,applied,1,24,0
82,cart,android,metro,1612,5,2,applied,1,1,0
97,cart,windows,tier2,1767,3,2,available,0,17,0
117,checkout,iphone,remote,2283,4,3,applied,1,17,0
55,home,android,metro,1155,2,2,none,1,8,0
30,product,iphone,tier2,1728,4,4,applied,1,1,1
36,product,macbook,remote,3519,3,3,applied,0,12,0
52,product,windows,remote,916,1,3,available,0,17,0
48,checkout,windows,tier2,472,5,3,applied,0,23,0
82,checkout,android,metro,4658,5,3,none,0,19,1
11,product,windows,tier2,671,1,2,available,0,4,0
118,checkout,windows,metro,471,2,3,none,0,11,0
23,product,macbook,tier2,461,1,4,applied,1,9,0
79,product,macbook,metro,607,1,1,available,0,6,0
29,product,android,metro,1035,2,3,applied,0,0,0
55,checkout,android,tier2,1788,3,4,available,1,20,1
106,cart,iphone,metro,1004,1,2,none,1,3,0
75,cart,iphone,metro,2939,3,2,available,0,3,1
120,product,tablet,tier2,1688,2,2,none,1,9,0
19,checkout,android,metro,2873,3,2,available,0,20,1
12,product,android,tier2,794,2,4,none,0,6,0
101,home,iphone,metro,1356,2,3,applied,0,10,0
59,home,android,metro,1029,3,3,available,1,3,0
17,product,iphone,metro,3708,4,1,available,0,2,1
57,cart,iphone,metro,2265,2,1,available,1,8,0
70,cart,windows,metro,1374,3,3,available,0,12,0
12,checkout,windows,metro,3671,5,3,none,0,24,0
62,product,windows,metro,1913,2,1,available,1,18,0
97,product,iphone,remote,1101,1,4,available,0,14,0
82,home,android,tier2,1500,2,3,available,1,2,1
75,cart,windows,remote,1091,4,3,available,1,14,1
104,product,android,metro,570,1,2,applied,0,12,0
30,product,android,remote,2367,4,4,applied,1,3,1
64,home,tablet,metro,2734,3,2,applied,1,7,0
46,home,android,tier2,2623,3,2,none,1,18,1
58,cart,iphone,metro,855,1,2,available,0,3,1
115,home,macbook,remote,1075,3,5,available,1,5,0
71,product,android,metro,368,1,3,applied,0,2,0
59,product,macbook,remote,702,3,5,none,0,12,0
109,product,android,metro,3397,5,3,none,0,10,0
101,home,macbook,metro,644,4,2,available,0,11,0
29,product,android,metro,4046,4,2,applied,0,10,1
67,product,windows,tier2,1098,2,4,none,0,18,1
15,home,windows,metro,2093,2,1,none,1,3,0
120,cart,iphone,remote,407,1,3,none,1,9,0
113,product,iphone,metro,878,1,2,none,0,14,0
45,product,iphone,remote,2344,3,3,none,0,12,0
91,checkout,iphone,remote,1000,2,3,none,0,12,0
54,cart,android,metro,2034,2,3,none,0,4,1
61,product,windows,metro,606,1,1,applied,1,14,0
56,checkout,iphone,metro,1214,3,1,applied,1,20,0
19,cart,macbook,tier2,3506,3,2,applied,0,16,0
114,cart,windows,tier2,1111,2,2,none,1,10,0
42,home,iphone,metro,2555,5,1,applied,1,5,0
65,product,android,remote,3215,3,3,available,0,0,0
12,product,android,tier2,1978,4,4,none,0,11,1
53,cart,windows,metro,3264,3,2,none,0,15,0
19,product,macbook,tier2,4155,4,4,available,1,18,0
35,product,android,metro,2854,3,2,applied,0,3,0
16,checkout,iphone,metro,1841,5,3,none,1,19,0
110,cart,iphone,metro,412,2,2,applied,1,17,1
109,product,windows,metro,909,1,3,available,1,10,0
24,cart,iphone,tier2,3276,5,4,applied,1,9,0
86,checkout,android,remote,1060,1,5,applied,0,12,1
39,cart,android,tier2,311,2,3,applied,0,5,0
63,home,android,tier2,565,1,2,none,0,1,0
115,checkout,android,metro,1463,3,2,none,0,13,1
86,cart,android,tier2,1177,1,2,applied,1,8,0
36,home,tablet,metro,332,2,1,available,0,1,0
110,product,android,metro,1034,1,2,applied,0,16,0
115,product,android,metro,905,5,2,applied,1,15,0
13,cart,android,tier2,396,1,4,applied,1,13,0
92,cart,android,metro,768,1,2,available,0,1,0
19,product,iphone,metro,2714,3,1,none,0,5,1
105,cart,windows,tier2,1076,4,2,none,1,16,0
33,product,android,metro,1137,1,3,applied,1,12,0
49,checkout,iphone,tier2,1596,2,2,none,0,20,1
81,cart,windows,metro,5413,5,2,available,1,6,0
19,checkout,android,metro,1785,3,1,none,1,7,0
86,cart,android,remote,544,3,5,available,1,7,1
65,home,macbook,tier2,474,4,3,none,1,3,0
100,checkout,android,tier2,3419,5,2,applied,1,17,0
52,checkout,iphone,metro,1976,2,3,available,1,13,0
90,product,windows,metro,1944,5,3,available,1,8,0
83,home,iphone,metro,1381,4,3,none,0,17,0
75,checkout,android,tier2,4261,5,2,available,0,6,0
59,cart,iphone,metro,525,2,1,none,0,12,0
84,cart,android,tier2,3558,4,2,none,1,10,1
82,checkout,windows,metro,1036,1,2,none,0,19,1
52,checkout,android,remote,3193,3,4,none,1,7,1
68,checkout,android,tier2,1096,3,4,available,1,14,0
64,checkout,android,tier2,1092,1,3,none,0,5,0
49,cart,android,remote,2826,4,3,available,0,17,1
108,product,macbook,metro,471,3,2,applied,1,15,0
88,checkout,android,remote,3100,5,4,applied,0,21,1
68,product,iphone,tier2,2994,3,2,none,0,13,0
109,product,android,metro,2254,3,2,none,0,5,1
88,checkout,android,remote,375,3,5,applied,1,7,0
44,product,android,tier2,944,4,2,applied,0,0,0
82,product,iphone,tier2,1143,1,4,applied,1,12,0
110,cart,windows,tier2,1087,2,3,none,1,11,0
24,cart,windows,metro,830,2,3,none,0,11,0
82,product,android,metro,2299,3,2,applied,0,12,0
101,cart,windows,remote,2439,5,3,applied,1,1,0
58,product,android,metro,2396,4,2,none,0,13,0
57,cart,iphone,tier2,1265,4,2,none,0,15,0
26,product,windows,tier2,3052,3,2,none,0,16,0
67,product,iphone,tier2,617,1,2,applied,1,14,0
46,product,android,metro,1795,2,3,available,0,15,1
20,home,iphone,remote,2710,3,3,available,0,15,1
106,cart,android,metro,2619,5,3,available,0,17,0
106,checkout,macbook,metro,637,2,2,none,1,19,1
44,cart,android,remote,3140,4,4,available,1,17,0
26,cart,iphone,tier2,882,2,4,applied,1,16,0
84,product,android,metro,526,1,2,available,1,4,0
86,product,macbook,tier2,1184,4,3,applied,0,5,0
70,cart,macbook,remote,671,3,4,none,0,0,1
91,cart,android,metro,2341,2,3,applied,1,5,0
69,product,android,tier2,1299,3,4,available,1,4,0
32,product,android,metro,1779,3,2,available,1,3,0
51,product,windows,tier2,4223,5,2,none,0,18,1
63,home,windows,metro,1289,5,2,applied,1,15,0
61,product,android,tier2,1193,1,2,available,1,9,0
71,product,android,tier2,1103,1,3,none,0,12,1
88,product,android,tier2,1794,2,2,available,0,10,0
94,cart,android,metro,4754,4,2,applied,0,1,0
56,home,android,metro,1789,3,2,none,0,11,0
77,product,windows,tier2,4632,4,2,none,1,9,1
28,checkout,windows,tier2,1058,5,2,applied,0,8,0
12,product,windows,metro,497,3,2,available,1,13,0
104,checkout,windows,metro,3417,4,2,available,0,23,1
68,product,android,metro,2877,5,3,applied,1,5,0
111,cart,iphone,tier2,5805,5,2,available,0,3,0
100,checkout,macbook,remote,619,4,4,available,1,19,1
85,cart,windows,metro,3084,5,1,none,1,5,0
12,product,iphone,tier2,2394,3,2,applied,0,4,0
23,product,iphone,metro,1181,3,3,applied,0,17,0
91,product,tablet,metro,432,3,2,none,0,1,0
57,product,android,remote,305,4,4,available,0,12,0
100,product,android,metro,4788,4,3,none,1,14,1
69,checkout,tablet,metro,907,1,1,available,0,21,1
51,home,tablet,metro,1771,3,2,available,1,13,0
111,product,android,tier2,1737,3,3,applied,0,6,0
35,checkout,android,tier2,5810,5,3,available,0,13,1
21,cart,android,metro,3992,4,3,none,1,10,0
106,cart,windows,metro,681,1,3,none,1,8,0
50,home,macbook,tier2,683,2,2,none,0,1,0
55,product,android,tier2,2232,2,4,available,1,17,0
112,cart,android,metro,2396,4,1,available,0,17,0
112,product,android,metro,1264,5,1,none,1,0,0
40,product,tablet,remote,3279,3,5,applied,0,3,0
101,checkout,iphone,metro,1554,3,3,available,0,12,1
14,cart,tablet,tier2,4363,4,2,none,0,9,0
79,product,android,remote,2715,4,4,applied,1,1,1
45,home,tablet,remote,706,1,3,none,0,4,0
61,product,iphone,tier2,386,3,4,applied,0,1,0
113,checkout,windows,tier2,3873,4,2,applied,0,10,0
65,product,android,tier2,3030,3,4,available,0,2,0
107,checkout,android,remote,341,1,3,none,1,9,1
14,product,android,metro,847,2,1,available,0,18,0
42,home,android,metro,536,1,3,applied,1,17,0
112,product,windows,tier2,315,4,4,none,0,18,1
